tool_condition,Y1_OutputCurrent,X1_CommandPosition,X1_ActualPosition,clamp_pressure,Y1_CommandPosition,Y1_ActualPosition,X1_OutputCurrent,X1_DCBusVoltage,X1_OutputVoltage,Z1_CommandPosition,Z1_ActualPosition,M1_CURRENT_FEEDRATE,X1_OutputPower,Y1_OutputVoltage,S1_OutputCurrent,Y1_DCBusVoltage,feedrate,Y1_OutputPower,S1_CurrentFeedback,S1_ActualVelocity
1,326.0,159.0,159.0,3.0,77.1,77.1,327.0,0.119,9.07,28.7,28.7,6.0,0.000467,13.6,320.0,0.137,6,0.00172,24.4,53.3
1,326.0,159.0,159.0,3.0,77.7,77.7,327.0,0.0734,4.67,28.7,28.7,6.0,0.000191,15.4,318.0,0.147,6,0.00181,18.7,53.4
1,325.0,144.0,144.0,3.0,105.0,105.0,326.0,0.045,6.75,27.7,27.7,6.0,0.00029,1.68,321.0,0.041,6,0.0,17.2,53.4
1,325.0,145.0,145.0,3.0,105.0,105.0,326.0,0.0981,13.8,27.7,27.7,6.0,0.0012,2.23,321.0,0.0176,6,0.0,16.7,53.4
1,325.0,145.0,145.0,3.0,105.0,105.0,326.0,0.111,13.4,27.7,27.7,6.0,0.00141,0.769,323.0,0.0169,6,0.0,23.8,53.3
1,325.0,146.0,146.0,3.0,105.0,105.0,326.0,0.11,13.6,27.7,27.7,6.0,0.00141,2.35,322.0,0.021,6,-2.83e-06,18.5,53.4
1,325.0,146.0,146.0,3.0,105.0,105.0,326.0,0.109,13.3,27.7,27.7,6.0,0.00141,1.72,323.0,0.0199,6,1.32e-06,21.2,53.3
1,325.0,147.0,147.0,3.0,105.0,105.0,326.0,0.0837,12.8,27.7,27.7,6.0,0.00106,0.81,323.0,0.0225,6,1.37e-06,22.0,53.3
1,325.0,148.0,148.0,3.0,105.0,105.0,326.0,0.0885,13.4,27.7,27.7,6.0,0.0011,3.04,321.0,0.0279,6,-3.41e-06,24.7,53.3
1,325.0,148.0,148.0,3.0,105.0,105.0,326.0,0.0954,13.4,27.7,27.7,6.0,0.00119,1.03,322.0,0.0226,6,-1.61e-06,21.4,53.3
1,325.0,149.0,149.0,3.0,105.0,105.0,327.0,0.0769,14.5,27.7,27.7,6.0,0.000962,1.62,323.0,0.019,6,-1.16e-06,24.2,53.3
1,325.0,149.0,149.0,3.0,105.0,105.0,326.0,0.0663,12.9,27.7,27.7,6.0,0.000795,5.77,322.0,0.0248,6,1.21e-06,19.8,53.3
1,325.0,145.0,145.0,3.0,102.0,102.0,326.0,0.103,11.4,27.7,27.7,6.0,0.000777,14.0,323.0,0.124,6,0.00121,27.4,53.2
1,325.0,145.0,145.0,3.0,101.0,101.0,327.0,0.0912,11.0,27.7,27.7,6.0,0.00057,10.3,322.0,0.0591,6,0.000638,19.5,53.4
1,325.0,145.0,145.0,3.0,100.0,101.0,326.0,0.0699,4.26,27.7,27.7,6.0,0.000273,13.2,319.0,0.126,6,0.00155,20.6,53.3
1,325.0,144.0,144.0,3.0,99.9,99.9,327.0,0.095,9.28,27.7,27.7,6.0,0.000181,12.7,323.0,0.104,6,0.00135,26.8,53.2
1,325.0,144.0,144.0,3.0,99.3,99.3,326.0,0.0694,6.86,27.7,27.7,6.0,-1.93e-05,15.3,322.0,0.128,6,0.00173,17.3,53.4
1,325.0,144.0,144.0,3.0,98.8,98.9,326.0,0.0623,1.9,27.7,27.7,6.0,2.89e-05,14.0,318.0,0.0962,6,0.00113,17.0,53.4
1,325.0,144.0,144.0,3.0,98.2,98.2,327.0,0.0613,1.44,27.7,27.7,6.0,5.58e-05,13.4,317.0,0.0566,6,0.000659,27.2,53.3
1,325.0,144.0,144.0,3.0,97.6,97.7,327.0,0.0427,4.0,27.7,27.7,6.0,-1.23e-05,13.9,323.0,0.0958,6,0.00118,19.6,53.4
1,325.0,144.0,144.0,3.0,97.0,97.0,327.0,0.0628,3.87,27.7,27.7,6.0,9.64e-06,11.8,319.0,0.0882,6,0.00111,21.4,53.3
1,325.0,144.0,144.0,3.0,96.4,96.4,327.0,0.0573,2.62,27.7,27.7,6.0,4.29e-05,13.7,317.0,0.103,6,0.0013,22.1,53.3
1,325.0,144.0,144.0,3.0,97.7,97.8,327.0,0.0443,3.02,28.7,28.7,6.0,1.88e-05,16.3,322.0,0.135,6,0.00179,21.1,53.3
1,325.0,144.0,144.0,3.0,97.1,97.2,327.0,0.0454,1.63,28.7,28.7,6.0,6.32e-06,15.3,323.0,0.138,6,0.00173,11.6,53.5
1,325.0,144.0,144.0,3.0,96.5,96.6,327.0,0.0484,3.24,28.7,28.7,6.0,0.0,15.4,323.0,0.13,6,0.0016,29.9,53.2
1,325.0,144.0,144.0,3.0,96.0,96.0,327.0,0.0508,2.83,28.7,28.7,6.0,-1.45e-05,13.7,319.0,0.115,6,0.00136,20.8,53.4
1,326.0,144.0,144.0,3.0,95.5,95.6,327.0,0.0419,1.82,28.7,28.7,6.0,1.15e-05,14.9,324.0,0.207,6,0.00173,15.7,53.3
1,325.0,144.0,144.0,3.0,94.9,95.0,327.0,0.0498,4.12,28.7,28.7,6.0,7.31e-05,15.4,323.0,0.139,6,0.00179,25.2,53.2
1,325.0,145.0,145.0,3.0,94.3,94.4,327.0,0.0846,6.97,28.7,28.7,6.0,0.000277,14.8,323.0,0.14,6,0.00173,18.7,53.4
1,326.0,145.0,145.0,3.0,93.8,93.8,327.0,0.104,10.1,28.7,28.7,6.0,0.000604,13.6,324.0,0.105,6,0.00112,18.6,53.3
1,325.0,145.0,145.0,3.0,93.3,93.3,327.0,0.0793,11.0,28.7,28.7,6.0,0.000516,14.9,324.0,0.102,6,0.00107,22.3,53.3
1,325.0,145.0,145.0,3.0,92.8,92.9,327.0,0.0887,11.0,28.7,28.7,6.0,0.000758,12.0,323.0,0.11,6,0.00105,22.1,53.3
1,326.0,146.0,146.0,3.0,92.4,92.4,327.0,0.0816,9.17,28.7,28.7,6.0,0.000821,5.53,324.0,0.0891,6,0.00072,14.7,53.3
1,325.0,146.0,146.0,3.0,92.1,92.1,327.0,0.109,13.1,28.7,28.7,6.0,0.00127,9.39,321.0,0.0873,6,0.000485,23.8,53.3
1,326.0,147.0,147.0,3.0,91.9,91.9,327.0,0.0777,12.3,28.7,28.7,6.0,0.000947,11.4,318.0,0.146,6,0.000758,18.2,53.4
1,326.0,148.0,147.0,3.0,91.7,91.7,327.0,0.0883,12.3,28.7,28.7,6.0,0.00108,5.8,324.0,0.0692,6,0.00016,16.0,53.4
1,326.0,148.0,148.0,3.0,91.6,91.6,327.0,0.0775,14.9,28.7,28.7,6.0,0.000954,7.67,321.0,0.103,6,6.65e-05,21.4,53.3
1,326.0,149.0,149.0,3.0,91.6,91.6,327.0,0.0789,12.4,28.7,28.7,6.0,0.000963,4.87,323.0,0.0811,6,-3.77e-05,20.6,53.3
1,326.0,149.0,149.0,3.0,91.6,91.6,327.0,0.0792,13.3,28.7,28.7,6.0,0.00102,5.08,324.0,0.0731,6,0.0,15.6,53.5
1,326.0,150.0,150.0,3.0,91.6,91.6,327.0,0.109,13.6,28.7,28.7,6.0,0.00135,5.25,320.0,0.0872,6,1.39e-05,21.7,53.4
1,325.0,150.0,150.0,3.0,91.6,91.6,327.0,0.0959,14.7,28.7,28.7,6.0,0.00117,5.71,323.0,0.0735,6,-1.14e-05,23.4,53.4
1,326.0,151.0,151.0,3.0,91.6,91.6,327.0,0.0904,13.7,28.7,28.7,6.0,0.00112,5.51,324.0,0.0712,6,0.0,19.3,53.3
1,325.0,148.0,148.0,3.0,91.7,91.7,326.0,0.108,12.5,27.7,27.7,6.0,0.00138,7.75,319.0,0.103,6,0.000244,17.0,53.4
1,325.0,148.0,148.0,3.0,91.6,91.6,326.0,0.0941,13.4,27.7,27.7,6.0,0.00111,6.83,319.0,0.104,6,5e-05,25.3,53.2
1,325.0,149.0,149.0,3.0,91.6,91.6,326.0,0.0688,14.3,27.7,27.7,6.0,0.000787,7.04,322.0,0.0772,6,-4.85e-05,19.9,53.4
1,325.0,149.0,149.0,3.0,91.6,91.6,326.0,0.0754,13.2,27.7,27.7,6.0,0.000931,3.98,321.0,0.0814,6,-1.29e-05,18.3,53.4
1,325.0,150.0,150.0,3.0,91.6,91.6,327.0,0.0881,14.1,27.7,27.7,6.0,0.00112,8.5,322.0,0.0757,6,-1.16e-05,22.5,53.3
1,325.0,151.0,150.0,3.0,91.6,91.6,327.0,0.0965,13.3,27.7,27.7,6.0,0.00119,6.87,322.0,0.0756,6,-2.36e-05,25.8,53.3
1,325.0,151.0,151.0,3.0,91.6,91.6,326.0,0.104,13.0,27.7,27.7,6.0,0.00129,4.74,320.0,0.0795,6,3.73e-05,22.1,53.3
1,325.0,152.0,152.0,3.0,91.6,91.6,326.0,0.0751,12.9,27.7,27.7,6.0,0.000894,7.05,323.0,0.0723,6,-3.44e-05,24.0,53.2
1,325.0,152.0,152.0,3.0,91.6,91.6,326.0,0.0859,14.3,27.7,27.7,6.0,0.00101,6.91,322.0,0.0742,6,1.15e-05,19.5,53.3
1,325.0,153.0,153.0,3.0,91.6,91.6,326.0,0.0808,13.9,27.7,27.7,6.0,0.00104,3.65,320.0,0.0761,6,3.63e-05,21.7,53.3
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.039,5.05,55.7,55.7,50.0,-1.12e-05,2.02,330.0,0.0272,6,-3.65e-06,0.566,0.0
1,329.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0371,4.12,55.7,55.7,50.0,-3.08e-05,1.7,330.0,0.0277,6,-4.02e-06,0.566,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0382,5.17,55.7,55.7,50.0,-3.28e-05,2.21,330.0,0.0295,6,-3.98e-06,-0.199,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0401,5.67,55.7,55.7,50.0,-1.08e-05,1.34,330.0,0.0303,6,0.0,0.223,0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0431,5.13,55.7,55.7,50.0,-1.1e-05,1.14,330.0,0.0263,6,3.18e-06,0.354,0.00075
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0382,5.46,55.7,55.7,50.0,-2.24e-05,1.85,329.0,0.0322,6,-7.9e-06,0.354,0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0368,3.44,55.7,55.7,50.0,-1.87e-05,2.33,329.0,0.0295,6,0.0,0.514,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.039,4.29,55.7,55.7,50.0,-1.03e-05,1.41,329.0,0.0463,6,-8.73e-06,0.486,0.0
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0422,4.77,55.7,55.7,50.0,-2.97e-05,1.68,329.0,0.0339,6,-4.16e-06,0.434,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0372,5.26,55.7,55.7,50.0,-1.65e-05,3.31,330.0,0.025,6,-5.67e-06,0.566,0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0481,5.17,55.7,55.7,50.0,-2.98e-05,0.508,329.0,0.0347,6,0.0,0.486,0.001
1,324.0,148.0,148.0,3.0,74.6,74.7,325.0,0.146,64.5,54.7,54.7,50.0,0.0136,36.5,322.0,0.149,6,0.00705,18.4,53.4
1,326.0,151.0,151.0,3.0,73.0,73.0,327.0,0.0845,3.35,54.7,54.7,50.0,-0.000591,1.1,324.0,0.0221,6,1.78e-05,20.9,53.3
1,326.0,151.0,151.0,3.0,73.0,73.0,327.0,0.017,1.4,51.2,51.6,50.0,0.0,2.02,323.0,0.0194,6,5.28e-07,22.2,53.3
1,326.0,151.0,151.0,3.0,73.0,73.0,327.0,0.0194,2.67,46.2,46.6,50.0,-1.52e-06,1.89,323.0,0.0241,6,1.57e-06,18.9,53.4
1,326.0,151.0,151.0,3.0,73.0,73.0,327.0,0.017,1.67,41.2,41.6,50.0,-8.63e-07,2.8,324.0,0.0198,6,0.0,22.8,53.3
1,326.0,151.0,151.0,3.0,73.0,73.0,327.0,0.0211,3.76,39.6,39.6,6.0,9.84e-07,1.87,323.0,0.0166,6,0.0,19.8,53.4
1,326.0,151.0,151.0,3.0,73.0,73.0,327.0,0.0312,3.28,39.0,39.0,6.0,-2.4e-06,3.91,323.0,0.0213,6,1.4e-06,18.3,53.3
1,326.0,151.0,151.0,3.0,73.0,73.0,328.0,0.0145,2.75,38.4,38.4,6.0,-1.18e-06,0.0776,323.0,0.0338,6,1.55e-06,21.2,53.3
1,326.0,151.0,151.0,3.0,73.0,73.0,327.0,0.0191,2.96,37.8,37.8,6.0,-1.22e-06,2.16,323.0,0.0236,6,-2.98e-06,20.4,53.4
1,326.0,151.0,151.0,3.0,73.0,73.0,327.0,0.0221,1.65,37.1,37.2,6.0,4.18e-06,1.41,318.0,0.0145,6,7.96e-07,14.7,53.5
1,326.0,142.0,142.0,3.0,73.3,73.2,327.0,0.0621,10.5,28.7,28.7,6.0,0.000495,11.2,319.0,0.111,6,0.00109,19.3,53.4
1,325.0,142.0,142.0,3.0,73.8,73.7,327.0,0.101,10.5,28.7,28.7,6.0,0.000642,13.7,320.0,0.0927,6,0.001,27.0,53.2
1,325.0,142.0,142.0,3.0,74.3,74.3,327.0,0.0905,8.22,28.7,28.7,6.0,0.000295,11.8,320.0,0.0907,6,0.00113,20.5,53.4
1,325.0,141.0,141.0,3.0,74.9,74.9,327.0,0.0811,4.64,28.7,28.7,6.0,7.78e-05,14.7,319.0,0.121,6,0.0016,23.7,53.3
1,325.0,141.0,141.0,3.0,75.4,75.3,327.0,0.0447,5.85,28.7,28.7,6.0,-6.68e-06,12.6,324.0,0.0747,6,0.000952,21.1,53.4
1,325.0,141.0,141.0,3.0,76.0,76.0,327.0,0.0669,4.2,28.7,28.7,6.0,2.04e-05,11.5,319.0,0.0676,6,0.000821,15.3,53.5
1,325.0,141.0,141.0,3.0,76.6,76.6,327.0,0.0657,4.21,28.7,28.7,6.0,3.07e-05,13.1,324.0,0.104,6,0.0014,18.5,53.3
1,325.0,141.0,141.0,3.0,77.1,77.1,327.0,0.0432,4.3,28.7,28.7,6.0,-1.83e-05,14.4,324.0,0.164,6,0.00213,21.8,53.4
1,325.0,141.0,141.0,3.0,77.7,77.7,327.0,0.0681,3.52,28.7,28.7,6.0,4.21e-05,15.2,320.0,0.153,6,0.00205,20.2,53.4
1,325.0,141.0,141.0,3.0,77.8,77.8,326.0,0.0418,4.69,31.3,30.8,50.0,-1.26e-05,0.956,323.0,0.0279,6,6.89e-06,17.4,53.4
1,325.0,162.0,162.0,3.0,89.1,89.1,327.0,0.0552,7.26,28.7,28.7,6.0,0.0,15.1,323.0,0.107,6,0.00133,19.3,53.3
1,325.0,162.0,162.0,3.0,88.6,88.6,327.0,0.0645,3.09,28.7,28.7,6.0,1.93e-05,13.5,319.0,0.0989,6,0.00125,20.0,53.3
1,326.0,162.0,162.0,3.0,88.0,88.0,327.0,0.0605,3.48,28.7,28.7,6.0,3.63e-05,12.5,317.0,0.0954,6,0.00123,20.2,53.4
1,325.0,162.0,162.0,3.0,87.4,87.4,327.0,0.0404,2.95,28.7,28.7,6.0,-1.73e-05,12.6,324.0,0.102,6,0.00123,19.6,53.4
1,325.0,162.0,162.0,3.0,86.9,87.0,327.0,0.0509,7.45,28.7,28.7,6.0,-2.63e-05,13.8,323.0,0.106,6,0.00141,24.7,53.3
1,326.0,162.0,162.0,3.0,86.3,86.4,327.0,0.0418,5.81,28.7,28.7,6.0,-2.35e-05,11.9,323.0,0.0534,6,0.000645,22.1,53.3
1,325.0,162.0,162.0,3.0,85.7,85.8,327.0,0.045,4.4,28.7,28.7,6.0,-1.22e-05,12.5,324.0,0.0936,6,0.00119,14.0,53.5
1,325.0,162.0,162.0,3.0,85.1,85.2,327.0,0.0437,3.33,28.7,28.7,6.0,-3.08e-05,14.9,323.0,0.0959,6,0.00122,28.5,53.2
1,326.0,162.0,162.0,3.0,84.5,84.6,327.0,0.0402,5.19,28.7,28.7,6.0,-1.78e-05,14.4,323.0,0.081,6,0.000987,21.8,53.3
1,326.0,162.0,162.0,3.0,83.9,84.0,327.0,0.0414,5.0,28.7,28.7,6.0,-1.66e-05,14.2,324.0,0.0854,6,0.00101,19.5,53.3
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0383,6.14,55.7,55.7,50.0,-2.79e-05,1.11,329.0,0.0275,6,-3.67e-06,0.857,0.0
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0407,4.12,55.7,55.7,50.0,-2.96e-05,1.84,329.0,0.0268,6,7.4e-06,0.354,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0397,4.74,55.7,55.7,50.0,-2.3e-05,3.36,329.0,0.0275,6,-3.39e-06,0.354,0.0
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0412,4.99,55.7,55.7,50.0,-3.02e-05,1.2,329.0,0.0294,6,-1.22e-05,0.434,-0.00175
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0404,3.21,55.7,55.7,50.0,-1.77e-05,1.01,329.0,0.03,6,-3.46e-06,0.434,-0.00225
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0442,3.23,55.7,55.7,50.0,-2.45e-05,0.253,329.0,0.0289,6,0.0,0.143,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0449,4.7,55.7,55.7,50.0,-2.85e-05,2.43,330.0,0.0244,6,-6.01e-06,-0.0398,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0412,4.88,55.7,55.7,50.0,-4.14e-05,1.96,329.0,0.0279,6,-3.71e-06,0.354,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0434,3.99,55.7,55.7,50.0,-2.56e-05,1.92,329.0,0.0253,6,0.0,0.354,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0417,10.4,55.7,55.7,50.0,-3.28e-05,1.77,329.0,0.0276,6,3.65e-06,0.646,-0.00175
1,325.0,144.0,144.0,3.0,77.5,77.5,327.0,0.107,8.81,28.7,28.7,6.0,0.000287,15.8,320.0,0.147,6,0.00185,19.9,53.4
1,325.0,145.0,145.0,3.0,76.9,77.0,327.0,0.114,9.02,28.7,28.7,6.0,0.000513,15.7,321.0,0.12,6,0.00136,21.2,53.3
1,325.0,145.0,145.0,3.0,76.4,76.4,327.0,0.109,10.2,28.7,28.7,6.0,0.000738,12.1,322.0,0.0981,6,0.00108,20.4,53.3
1,325.0,145.0,145.0,3.0,75.9,75.9,327.0,0.0924,9.87,28.7,28.7,6.0,0.000727,13.5,319.0,0.142,6,0.00146,21.6,53.4
1,325.0,146.0,146.0,3.0,75.5,75.5,327.0,0.0781,11.3,28.7,28.7,6.0,0.000661,10.8,321.0,0.112,6,0.000994,24.9,53.3
1,326.0,146.0,146.0,3.0,75.1,75.1,327.0,0.11,13.5,28.7,28.7,6.0,0.00113,9.55,322.0,0.064,6,0.000403,18.5,53.4
1,325.0,147.0,147.0,3.0,74.8,74.8,327.0,0.0969,14.3,28.7,28.7,6.0,0.00109,9.19,320.0,0.0569,6,0.000254,22.4,53.4
1,326.0,147.0,147.0,3.0,74.6,74.6,327.0,0.102,14.4,28.7,28.7,6.0,0.00128,6.96,320.0,0.0795,6,0.000249,17.9,53.4
1,326.0,148.0,148.0,3.0,74.5,74.5,327.0,0.109,12.8,28.7,28.7,6.0,0.00137,7.14,321.0,0.067,6,0.000123,17.4,53.4
1,326.0,148.0,148.0,3.0,74.5,74.5,327.0,0.0716,5.02,28.7,28.7,6.0,7.18e-06,6.24,320.0,0.081,6,3.83e-05,27.5,53.3
1,325.0,149.0,149.0,3.0,74.5,74.5,327.0,0.101,14.1,28.7,28.7,6.0,0.00124,4.69,320.0,0.0739,6,-1.06e-05,19.0,53.4
1,326.0,145.0,145.0,3.0,73.3,73.3,327.0,0.0993,15.2,27.7,27.7,6.0,0.00116,9.05,323.0,0.118,6,0.000437,26.3,53.2
1,325.0,144.0,144.0,3.0,73.5,73.5,327.0,0.0996,12.6,27.7,27.7,6.0,0.00115,6.93,321.0,0.0645,6,0.000335,28.0,53.2
1,325.0,144.0,144.0,3.0,73.8,73.8,326.0,0.102,11.9,27.7,27.7,6.0,0.00112,7.59,320.0,0.0404,6,0.000235,21.7,53.3
1,325.0,143.0,143.0,3.0,74.2,74.1,327.0,0.0823,11.3,27.7,27.7,6.0,0.000765,9.97,321.0,0.0944,6,0.000731,20.7,53.4
1,325.0,143.0,143.0,3.0,74.6,74.6,327.0,0.0939,9.54,27.7,27.7,6.0,0.00073,12.5,321.0,0.158,6,0.00153,23.7,53.2
1,325.0,142.0,142.0,3.0,75.1,75.0,327.0,0.0852,8.64,27.7,27.7,6.0,0.000607,10.3,320.0,0.0501,6,0.000511,17.7,53.4
1,325.0,142.0,142.0,3.0,75.6,75.5,327.0,0.0615,7.03,27.7,27.7,6.0,0.000356,13.3,322.0,0.0859,6,0.000938,22.8,53.3
1,325.0,142.0,142.0,3.0,76.1,76.1,327.0,0.0936,8.71,27.7,27.7,6.0,0.000404,15.1,322.0,0.128,6,0.00151,20.6,53.3
1,325.0,142.0,142.0,3.0,76.7,76.7,327.0,0.0654,6.86,27.7,27.7,6.0,0.000211,13.7,321.0,0.0953,6,0.0011,20.8,53.4
1,325.0,141.0,142.0,3.0,77.3,77.2,327.0,0.0538,2.97,27.7,27.7,6.0,9.99e-05,12.4,322.0,0.0634,6,0.000758,18.1,53.4
1,326.0,160.0,160.0,3.0,105.0,105.0,327.0,0.0681,13.4,28.7,28.7,6.0,0.0008,7.52,323.0,0.06,6,0.000141,21.6,53.3
1,326.0,161.0,161.0,3.0,105.0,105.0,327.0,0.0885,12.1,28.7,28.7,6.0,0.00104,9.57,319.0,0.118,6,0.000644,16.0,53.4
1,326.0,161.0,161.0,3.0,105.0,105.0,327.0,0.11,12.5,28.7,28.7,6.0,0.00116,11.3,318.0,0.111,6,0.000832,20.9,53.4
1,326.0,162.0,162.0,3.0,104.0,104.0,327.0,0.108,10.6,28.7,28.7,6.0,0.000835,12.4,318.0,0.11,6,0.00121,29.2,53.2
1,326.0,162.0,162.0,3.0,104.0,104.0,327.0,0.0778,8.53,28.7,28.7,6.0,0.000442,13.7,318.0,0.121,6,0.0013,15.2,53.4
1,326.0,162.0,162.0,3.0,103.0,103.0,327.0,0.0874,8.36,28.7,28.7,6.0,0.000195,14.8,323.0,0.0884,6,0.00112,21.5,53.3
1,325.0,162.0,162.0,3.0,103.0,103.0,327.0,0.0764,3.13,28.7,28.7,6.0,3.6e-05,5.43,317.0,0.157,6,0.000152,21.2,53.3
1,325.0,162.0,162.0,3.0,102.0,102.0,327.0,0.0649,2.17,28.7,28.7,6.0,5.03e-05,16.9,318.0,0.149,6,0.0019,11.6,53.5
1,326.0,162.0,162.0,3.0,102.0,102.0,327.0,0.0392,4.91,28.7,28.7,6.0,-1.14e-05,15.6,324.0,0.134,6,0.00166,18.1,53.4
1,326.0,162.0,162.0,3.0,101.0,101.0,327.0,0.0381,3.44,28.7,28.7,6.0,-1.07e-05,13.8,323.0,0.101,6,0.00115,22.0,53.4
1,326.0,142.0,142.0,3.0,90.9,90.8,327.0,0.077,8.27,29.7,29.7,6.0,0.000508,13.4,322.0,0.153,6,0.0018,15.5,53.5
1,326.0,142.0,142.0,3.0,91.4,91.4,327.0,0.0709,6.78,29.7,29.7,6.0,0.00025,14.3,323.0,0.107,6,0.00131,25.5,53.3
1,326.0,141.0,141.0,3.0,92.0,92.0,327.0,0.0693,5.6,29.7,29.7,6.0,6.52e-05,13.7,323.0,0.0818,6,0.000952,17.4,53.4
1,326.0,141.0,141.0,3.0,92.5,92.5,327.0,0.0518,1.44,29.7,29.7,6.0,7.42e-06,13.4,322.0,0.108,6,0.0014,18.9,53.3
1,326.0,141.0,141.0,3.0,93.1,93.1,327.0,0.0497,1.79,29.7,29.7,6.0,3.63e-05,13.8,323.0,0.0923,6,0.00116,21.3,53.3
1,326.0,141.0,141.0,3.0,93.7,93.7,327.0,0.0531,2.69,29.7,29.7,6.0,2.36e-05,14.0,322.0,0.0846,6,0.00108,18.2,53.4
1,325.0,141.0,141.0,3.0,94.3,94.2,327.0,0.0508,1.25,29.7,29.7,6.0,-7.21e-06,16.2,322.0,0.144,6,0.00164,23.0,53.3
1,326.0,141.0,141.0,3.0,94.9,94.8,327.0,0.0476,2.14,29.7,29.7,6.0,2.03e-05,16.0,323.0,0.122,6,0.00154,20.4,53.4
1,325.0,141.0,141.0,3.0,95.5,95.4,327.0,0.0468,3.97,29.7,29.7,6.0,1.4e-05,14.6,322.0,0.0912,6,0.00115,20.9,53.4
1,326.0,141.0,141.0,3.0,96.1,96.0,327.0,0.048,1.71,29.7,29.7,6.0,1.48e-05,12.7,322.0,0.087,6,0.00106,17.2,53.4
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0436,4.3,55.7,55.7,50.0,-2.61e-05,2.99,329.0,0.0318,6,-3.67e-06,0.275,-0.002
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0404,4.75,55.7,55.7,50.0,-2.95e-05,0.506,329.0,0.0282,6,0.0,0.434,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0477,5.47,55.7,55.7,50.0,-5.86e-06,1.87,330.0,0.0292,6,0.0,0.566,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0427,5.14,55.7,55.7,50.0,-2.54e-05,1.13,329.0,0.0248,6,0.0,0.566,0.0
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0416,4.85,55.7,55.7,50.0,-6.04e-06,1.83,329.0,0.0273,6,-1.08e-05,0.223,0.00325
1,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0417,6.45,55.7,55.7,50.0,-2.99e-05,3.0,329.0,0.0269,6,-3.68e-06,0.434,0.00175
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0376,3.55,55.7,55.7,50.0,-1.59e-05,0.792,329.0,0.0307,6,-5.57e-06,0.143,0.0
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.038,6.26,55.7,55.7,50.0,-5.54e-06,1.12,329.0,0.0253,6,-1.46e-05,0.566,0.0
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0459,2.76,55.7,55.7,50.0,-2.4e-05,2.47,329.0,0.0285,6,-7.18e-06,0.514,-0.001
1,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.041,3.81,55.7,55.7,50.0,-2.96e-05,0.806,329.0,0.0267,6,3.43e-06,0.566,-0.001
1,329.0,198.0,198.0,3.0,158.0,158.0,330.0,0.0198,1.14,119.0,119.0,50.0,6.07e-07,3.38,330.0,0.0155,6,1.41e-08,0.294,-0.001
1,328.0,198.0,198.0,3.0,158.0,158.0,330.0,0.0211,2.12,119.0,119.0,50.0,-9.97e-07,2.6,330.0,0.0235,6,0.0,0.243,0.00075
1,329.0,198.0,198.0,3.0,158.0,158.0,330.0,0.0193,1.06,119.0,119.0,50.0,0.0,2.42,330.0,0.0173,6,0.0,0.346,0.0
1,329.0,198.0,198.0,3.0,158.0,158.0,330.0,0.0196,2.83,119.0,119.0,50.0,1.41e-06,3.34,330.0,0.0174,6,0.0,-1.27,0.00075
1,329.0,198.0,198.0,3.0,158.0,158.0,330.0,0.0221,0.946,119.0,119.0,50.0,0.0,1.79,330.0,0.0153,6,-1.19e-07,0.398,-0.00075
1,328.0,198.0,198.0,3.0,158.0,158.0,330.0,0.0204,1.69,119.0,119.0,50.0,-1.46e-06,3.02,330.0,0.0162,6,0.0,-0.76,0.00075
